"GEOID","B01003_001E","B01003_001M","B00001_001E","type","landArea","popDens","popSamp"
"42045407404",3016,175,285,"trct",1.3473241353,2238.51107612531,9.44960212201592
"42045407501",2365,159,241,"trct",0.3431452167,6892.12579660592,10.1902748414376
"42045407502",2980,159,297,"trct",0.4160868426,7161.96643320632,9.96644295302013
"42045407600",6307,72,604,"trct",1.4812479396,4257.89621803839,9.57666085302045
"42045407700",2684,22,429,"trct",0.3582162441,7492.68087142004,15.9836065573771
"42045407801",4331,221,455,"trct",1.7047137393,2540.60250712734,10.5056568921727
"42045407802",6766,330,426,"trct",1.8225433512,3712.39454773195,6.29618681643512
"42045407803",5281,209,511,"trct",0.9600272253,5500.88566326828,9.67619768983147
"42045407804",4522,154,474,"trct",0.8346752271,5417.67606511009,10.4820875718709
"42045407805",1705,110,278,"trct",0.4009930353,4251.94417335557,16.3049853372434
"42045407806",1624,116,234,"trct",0.5161674375,3146.26588586383,14.4088669950739
"42045407901",3965,166,449,"trct",3.4954922574,1134.31806109885,11.3240857503153
"42045407902",2774,144,320,"trct",1.183369473,2344.15376033619,11.5356885364095
"42045407903",3614,182,351,"trct",0.9245206971,3909.05256241018,9.71223021582734
"42045408001",6477,327,390,"trct",2.2980270456,2818.50468748896,6.02130616025938
"42045408002",3768,212,380,"trct",3.6623187315,1028.85638204863,10.0849256900212
"42045408101",5521,287,573,"trct",1.7301982698,3190.96377355538,10.3785546096722
"42045408102",3568,180,366,"trct",1.0075055562,3541.41967559702,10.2578475336323
"42045408103",4315,273,415,"trct",1.5040328589,2868.95327749412,9.61761297798378
"42045408300",4514,253,650,"trct",1.5251189382,2959.76916090727,14.3996455471865
"42045408400",1809,151,331,"trct",1.707558138,1059.40755968568,18.2974018794914
"42045408500",4194,290,381,"trct",0.7207050708,5819.30136185189,9.08440629470672
"42045408600",3438,174,361,"trct",0.6300700263,5456.53634753772,10.500290866783
"42045408700",4899,289,475,"trct",0.8244420327,5942.20067110851,9.69585629720351
"42045408800",4838,326,304,"trct",0.6283518813,7699.50746386028,6.28358825961141
"42045408900",2988,173,297,"trct",0.5756573394,5190.5878645,9.93975903614458
"42045409000",3640,176,337,"trct",0.4779786726,7615.40254547332,9.25824175824176
"42045409100",4308,231,446,"trct",0.5310481176,8112.25924209923,10.3528319405757
"42045409200",4065,170,409,"trct",0.4721566707,8609.43041209901,10.0615006150061
"42045409300",2533,173,404,"trct",0.6294302586,4024.27427882794,15.9494670351362
"42045409400",2945,169,483,"trct",0.4617184572,6378.3458384128,16.4006791171477
"42045409500",4722,204,538,"trct",0.7608540654,6206.18357019296,11.3934773401101
"42045409601",4806,286,502,"trct",2.2710668409,2116.18606438524,10.4452767374116
"42045409602",4374,333,525,"trct",0.4074115617,10736.0723435257,12.002743484225
"42045409701",7217,279,906,"trct",6.2784697833,1149.48391074468,12.5536926700845
"42045409702",2010,244,357,"trct",0.2889545373,6956.11156959673,17.7611940298507
"42045409802",6358,420,879,"trct",2.2785930882,2790.31830339772,13.8251022334067
"42045409803",6851,385,414,"trct",2.2516290225,3042.68595383146,6.04291344329295
"42045409902",4959,252,317,"trct",3.0472660647,1627.36035997835,6.39241782617463
"42045409903",4004,215,411,"trct",1.4094993627,2840.7249452955,10.2647352647353
"42045409904",3594,197,357,"trct",5.5608519681,646.303843478858,9.93322203672788
"42045410000",4052,19,427,"trct",9.7072292889,417.42086020708,10.538005923001
"42045410100",7771,16,565,"trct",9.2359077525,841.389954105651,7.27062154162913
"42045410200",3715,54,387,"trct",8.659636128,429.001859326161,10.4172274562584
"42045410301",8012,335,629,"trct",6.9320946123,1155.78341729264,7.85072391412881
"42045410302",9530,332,558,"trct",6.6909682125,1424.30806683495,5.85519412381952
"42045410400",9112,21,554,"trct",5.4113718087,1683.86137972453,6.07989464442493
"42045410500",5210,637,537,"trct",0.3217382883,16193.2856282931,10.3071017274472
"42045410601",3472,183,308,"trct",0.4850860014,7157.49370210542,8.87096774193548
"42045410602",4863,207,696,"trct",0.7177548807,6775.2935309298,14.3121529919803
"42045410700",5618,499,527,"trct",1.5541331949,3614.87678046893,9.38056247775009
"42045410800",7986,307,834,"trct",2.3282119575,3430.10007068912,10.4432757325319
"42045980000",0,10,0,"trct",2.756004966,0,NA
"42091200103",4130,146,414,"trct",2.0445786504,2019.97609590221,10.0242130750605
"42091200104",4217,222,441,"trct",2.2340305845,1887.61963656993,10.4576713303296
"42091200105",2887,134,471,"trct",1.5254339958,1892.5761507537,16.3145133356425
"42091200106",1951,126,298,"trct",1.4768112645,1321.08959817594,15.2742183495643
"42091200200",1375,124,284,"trct",1.9311065631,712.026993369396,20.6545454545455
"42091200301",5946,465,313,"trct",1.5812408898,3760.3378703115,5.26404305415405
"42091200305",2240,232,368,"trct",0.4750211466,4715.5795400541,16.4285714285714
"42091200306",3436,199,337,"trct",1.6540068402,2077.37955883213,9.80791618160652
"42091200307",3116,225,314,"trct",0.7123989015,4373.95396517186,10.0770218228498
"42091200308",3983,280,346,"trct",0.6817000905,5842.745300325,8.6869194074818
"42091200309",2788,205,475,"trct",0.3662629542,7612.01745366144,17.0373027259684
"42091200310",2709,238,298,"trct",2.5017585021,1082.83833060867,11.000369139904
"42091200401",3228,147,308,"trct",0.7618189293,4237.22734609136,9.54151177199504
"42091200402",4184,147,402,"trct",0.6599279115,6340.08643533484,9.60803059273423
"42091200501",4115,184,418,"trct",3.041792325,1352.82082415012,10.1579586877278
"42091200502",4931,311,268,"trct",1.3053141387,3777.63471168015,5.43500304197931
"42091200505",7594,342,454,"trct",7.0130319831,1082.84120453179,5.97840400316039
"42091200506",4524,195,428,"trct",3.1292231256,1445.72624527456,9.4606542882405
"42091200507",5352,226,298,"trct",2.8322377083,1889.6718959414,5.56801195814649
"42091200602",8764,428,510,"trct",3.2517430803,2695.16987768648,5.81926061159288
"42091200603",3370,201,361,"trct",1.5823957149,2129.682207976,10.7121661721068
"42091200605",6066,391,375,"trct",3.6707835879,1652.50820560366,6.18199802176063
"42091200606",3327,184,349,"trct",0.7620922881,4365.61299983059,10.4899308686504
"42091200607",4328,218,454,"trct",1.3625229618,3176.46022954532,10.4898336414048
"42091200703",4246,250,387,"trct",2.5541140482,1662.41597668372,9.11446066886481
"42091200704",3629,227,345,"trct",1.5460193034,2347.31868613743,9.50675117112152
"42091200707",4044,224,321,"trct",3.0103919703,1343.34666046727,7.93768545994065
"42091200708",5616,289,400,"trct",2.8269357831,1986.60331570798,7.12250712250712
"42091200800",3313,25,294,"trct",0.642246462,5158.45582034518,8.8741322064594
"42091200901",4133,258,354,"trct",0.8073868374,5118.98362538255,8.5652068715219
"42091200902",1240,128,158,"trct",0.1390014054,8920.77311327674,12.741935483871
"42091200903",4569,301,390,"trct",0.8326149975,5487.53026755322,8.53578463558766
"42091200906",1798,159,326,"trct",0.4585964526,3920.65832565056,18.1312569521691
"42091200907",2512,175,257,"trct",0.370173375,6786.00939357132,10.2308917197452
"42091200908",2202,134,339,"trct",0.384744789,5723.27439631677,15.3950953678474
"42091201003",4994,257,299,"trct",2.6644023549,1874.34153509725,5.98718462154586
"42091201004",5326,228,349,"trct",1.3080477267,4071.71687338708,6.55276004506196
"42091201005",3306,132,386,"trct",2.1115110159,1565.70341101956,11.67574107683
"42091201006",2263,125,404,"trct",2.0400423615,1109.29069057961,17.8524083075563
"42091201100",3245,27,281,"trct",0.5871704553,5526.50422157574,8.65947611710324
"42091201201",6135,313,440,"trct",5.2750877751,1163.01382300386,7.1719641401793
"42091201203",3255,249,346,"trct",2.9951267346,1086.76536535096,10.6298003072197
"42091201204",2134,165,353,"trct",1.035307845,2061.22266947567,16.5417057169634
"42091201301",3567,204,297,"trct",0.4449358485,8016.88605677724,8.32632464255677
"42091201302",2940,204,236,"trct",0.4072945734,7218.3628066968,8.02721088435374
"42091201404",4771,254,496,"trct",3.3735445029,1414.23953230755,10.3961433661706
"42091201406",4647,228,455,"trct",2.3163667956,2006.15895929224,9.79126318054659
"42091201407",2596,190,382,"trct",0.9549484659,2718.47130258843,14.7149460708783
"42091201408",4329,166,416,"trct",2.3621632749,1832.6421572968,9.60960960960961
"42091201409",4450,149,457,"trct",2.3374200564,1903.80842665212,10.2696629213483
"42091201410",2534,177,258,"trct",0.9592187319,2641.73323114813,10.1815311760063
"42091201411",2854,148,310,"trct",0.9301426992,3068.34639722988,10.8619481429573
"42091201501",3630,310,369,"trct",1.7719086528,2048.63833937704,10.1652892561983
"42091201502",1882,97,330,"trct",1.4360364018,1310.55173646086,17.5345377258236
"42091201603",4295,341,415,"trct",0.9338712669,4599.13496884567,9.66239813736903
"42091201604",3084,198,263,"trct",0.4072702491,7572.36750490646,8.52788586251621
"42091201605",2937,227,303,"trct",0.4708504944,6237.64875460647,10.3166496424923
"42091201606",2493,309,340,"trct",0.307941777,8095.68621798269,13.6381869233855
"42091201607",3541,213,309,"trct",0.6473128662,5470.30684062742,8.72634848912737
"42091201608",4750,350,457,"trct",1.9419277878,2446.02298285316,9.62105263157895
"42091201703",3083,166,273,"trct",0.855142002,3605.24917825285,8.85501135257866
"42091201704",3349,199,312,"trct",0.5374083429,6231.76034433685,9.31621379516274
"42091201705",4507,267,412,"trct",0.7254444483,6212.74311294499,9.14133570002219
"42091201706",4699,343,424,"trct",0.9765028845,4812.06975891939,9.02319642477123
"42091201800",2949,173,274,"trct",0.9202932882,3204.41324283473,9.29128518141743
"42091201901",4946,251,527,"trct",1.9508192847,2535.34504133252,10.6550748079256
"42091201902",5495,393,364,"trct",1.6384929561,3353.6915612255,6.62420382165605
"42091202000",2548,24,457,"trct",0.3477093048,7327.96035316223,17.9356357927787
"42091202100",4426,36,268,"trct",0.5796758682,7635.30145517967,6.05512878445549
"42091202201",4759,291,440,"trct",1.2307609314,3866.71357416797,9.24563984030258
"42091202202",3117,187,461,"trct",0.8075285361,3859.92551427806,14.7898620468399
"42091202301",4633,330,433,"trct",1.0783830915,4296.24688713881,9.3459961148284
"42091202302",2130,116,317,"trct",0.6720634206,3169.34374749692,14.8826291079812
"42091202401",3706,265,274,"trct",0.2738904597,13530.9568798391,7.39341608202914
"42091202402",4768,288,445,"trct",1.0523394882,4530.85725040647,9.33305369127517
"42091202500",5546,616,399,"trct",2.0577991005,2695.11246197573,7.194374323837
"42091202602",2680,243,279,"trct",0.6278607621,4268.4623116696,10.410447761194
"42091202603",3291,312,323,"trct",0.5816546307,5657.99673259612,9.81464600425403
"42091202604",2358,173,363,"trct",0.645709779,3651.79539893572,15.3944020356234
"42091203000",3324,261,342,"trct",6.464526354,514.190803467486,10.2888086642599
"42091203103",2940,190,304,"trct",2.8479712833,1032.3137797209,10.3401360544218
"42091203104",4096,248,428,"trct",1.6426396701,2493.54747395736,10.44921875
"42091203105",5338,296,327,"trct",2.9472341184,1811.18967328524,6.12588984638441
"42091203106",1935,124,254,"trct",0.689377689,2806.87935057324,13.1266149870801
"42091203203",4289,291,423,"trct",1.9603598157,2187.86365933975,9.86243879692236
"42091203204",6404,444,409,"trct",3.1878056925,2008.90537809967,6.38663335415365
"42091203205",2159,171,389,"trct",2.2745452158,949.200739120343,18.0176007410838
"42091203207",3360,220,334,"trct",3.2280249573,1040.88414570697,9.94047619047619
"42091203208",2965,182,306,"trct",2.1948564924,1350.88558649129,10.3204047217538
"42091203302",6286,241,352,"trct",2.9334893445,2142.84057713917,5.59974546611518
"42091203303",3960,258,383,"trct",1.5306683535,2587.10516288204,9.67171717171717
"42091203304",3817,236,382,"trct",1.1720768202,3256.61247984469,10.0078595755829
"42091203401",5970,293,354,"trct",1.3603094505,4388.70728848178,5.92964824120603
"42091203402",6545,317,378,"trct",2.6028522234,2514.54920919426,5.77540106951872
"42091203403",3102,209,322,"trct",1.4169935637,2189.14191247289,10.3803997421019
"42091203500",6384,598,266,"trct",0.6731977824,9483.097192092,4.16666666666667
"42091203601",3000,383,177,"trct",0.1728534951,17355.7381542353,5.9
"42091203602",4101,268,313,"trct",0.4282598034,9575.96292587286,7.63228480858327
"42091203700",1929,276,268,"trct",1.5828045948,1218.72276990941,13.8932089165371
"42091203801",3823,397,297,"trct",0.3247456212,11772.2911424433,7.76876798325922
"42091203803",5645,556,391,"trct",0.2925869661,19293.4089827865,6.92648361381754
"42091203804",3333,418,221,"trct",0.2322947484,14348.1504552171,6.63066306630663
"42091203901",3288,460,194,"trct",0.1718036892,19138.1222097762,5.90024330900243
"42091203902",3106,333,165,"trct",0.5631492438,5515.41182767366,5.31229877656149
"42091204002",3482,215,319,"trct",2.8616593005,1216.77657413362,9.1614014933946
"42091204007",2205,146,361,"trct",0.6449931774,3418.64081243226,16.3718820861678
"42091204008",2713,216,274,"trct",1.1913478434,2277.25262191884,10.0995208256543
"42091204009",1707,142,261,"trct",1.4924498589,1143.75701791291,15.2899824253076
"42091204010",2606,116,449,"trct",1.0199619144,2554.99736137991,17.2294704528012
"42091204101",3880,278,372,"trct",0.4802547321,8079.04584934334,9.58762886597938
"42091204102",4036,277,404,"trct",0.5174944632,7799.11726019796,10.009910802775
"42091204200",1363,74,373,"trct",0.8586226935,1587.42601414832,27.3661041819516
"42091204300",2770,201,315,"trct",0.7737888015,3579.78817298767,11.3718411552347
"42091204400",3123,280,332,"trct",0.9416017611,3316.68878396281,10.6308037143772
"42091204500",4742,367,514,"trct",1.0563703722,4488.95588592124,10.8393083087305
"42091204600",4442,354,476,"trct",1.8832927113,2358.6349447154,10.7158937415579
"42091204701",2047,191,201,"trct",1.2350655603,1657.40189492676,9.81924767953102
"42091204702",3399,238,372,"trct",1.0570927653,3215.42263042106,10.9443954104148
"42091204800",5019,258,503,"trct",6.0519483882,829.319696411485,10.0219167164774
"42091204900",5279,291,634,"trct",3.9618508644,1332.45803052192,12.0098503504452
"42091205000",2514,196,409,"trct",0.5077612683,4951.14566027643,16.2688941925219
"42091205100",1615,174,277,"trct",0.7340567949,2200.10224170735,17.1517027863777
"42091205200",2966,184,284,"trct",1.2522473964,2368.54155858239,9.5751854349292
"42091205300",2113,209,326,"trct",0.2554329492,8272.22958752105,15.4283009938476
"42091205400",6204,307,358,"trct",1.8378564633,3375.67167180199,5.77047066408769
"42091205501",3573,335,334,"trct",0.3756965355,9510.33523704133,9.34788692975091
"42091205502",3636,147,384,"trct",0.8175655917,4447.34959116798,10.5610561056106
"42091205503",4778,233,505,"trct",0.9298952091,5138.21337419771,10.569275847635
"42091205600",4305,20,422,"trct",0.5028589566,8561.04866682213,9.80255516840883
"42091205700",4574,18,241,"trct",0.6591198042,6939.55783281561,5.26891123742895
"42091205801",3052,275,255,"trct",4.8404940012,630.514158109355,8.35517693315858
"42091205805",3326,256,308,"trct",1.0227240738,3252.09906093442,9.26037282020445
"42091205806",2259,147,325,"trct",0.7391552454,3056.19152953115,14.3868968570164
"42091205807",1658,199,142,"trct",0.6350283225,2610.90716941999,8.56453558504222
"42091205808",5192,191,531,"trct",1.8811622115,2759.9959047976,10.2272727272727
"42091205809",2812,133,469,"trct",0.8786960325,3200.19653667891,16.678520625889
"42091205903",2551,165,249,"trct",1.6516832904,1544.48495957249,9.7608780870247
"42091205904",2206,96,357,"trct",1.4546271168,1516.5398572061,16.1831368993654
"42091205905",3471,234,305,"trct",1.2443574429,2789.39144038128,8.78709305675598
"42091205906",2096,166,304,"trct",2.6075093616,803.83220511771,14.5038167938931
"42091206004",6421,321,636,"trct",2.2625120232,2837.99596826823,9.90499922130509
"42091206005",4196,271,407,"trct",1.7326025145,2421.79032114062,9.69971401334604
"42091206006",2809,165,313,"trct",1.7914402935,1568.01206838547,11.1427554289783
"42091206007",6904,389,440,"trct",4.139714007,1667.74805900257,6.37311703360371
"42091206102",8740,356,476,"trct",6.8471557011,1276.4424209889,5.44622425629291
"42091206104",3117,160,508,"trct",3.4670482704,899.035651338187,16.297722168752
"42091206105",5983,251,620,"trct",5.343708942,1119.63433355723,10.3626943005181
"42091206106",4850,188,445,"trct",2.1509260344,2254.84276187717,9.17525773195876
"42091206201",2351,111,236,"trct",0.4764493305,4934.41767990899,10.0382815823054
"42091206202",2431,105,374,"trct",0.3036429396,8006.11403381368,15.3846153846154
"42091206300",5279,21,731,"trct",1.5718339494,3358.49725221618,13.8473195681
"42091206400",3559,27,376,"trct",2.0609612595,1726.86409489494,10.5647653835347
"42091206501",4379,189,426,"trct",2.1028311018,2082.43067940722,9.72824845855218
"42091206502",4858,192,432,"trct",2.7522883674,1765.07667493766,8.89254837381639
"42091206600",1381,93,347,"trct",0.4123424448,3349.1580054773,25.1267197682839
"42091206702",3353,166,NA,"trct",2.5738804377,1302.70231316425,NA
"42091206703",4034,261,325,"trct",2.9726178768,1357.05299745508,8.05651958353991
"42091206704",7339,288,408,"trct",8.290099818,885.272814697006,5.55934050960621
"42091206801",7275,206,430,"trct",11.7844662078,617.338101846714,5.9106529209622
"42091206802",3011,207,304,"trct",4.4351334027,678.897279204043,10.096313517104
"42091206901",4750,242,465,"trct",1.5738177312,3018.13857210659,9.78947368421053
"42091206904",5518,272,361,"trct",3.0370571946,1816.89037987536,6.54222544400145
"42091206905",5042,259,455,"trct",3.2294585466,1561.25242892752,9.02419674732249
"42091206906",2882,169,261,"trct",1.8414915948,1565.03565269491,9.05621096460791
"42091207001",8058,257,480,"trct",10.6056326376,759.784944033615,5.95681310498883
"42091207003",3012,183,320,"trct",2.1938194278,1372.94800193309,10.6241699867198
"42091207004",4254,225,398,"trct",1.6429099401,2589.3080905829,9.35590032910202
"42091207101",6136,268,342,"trct",9.128913651,672.150075527097,5.57366362451108
"42091207103",4229,222,410,"trct",2.7186957369,1555.52529935627,9.69496334830929
"42091207104",2871,176,310,"trct",1.9852520688,1446.16396331746,10.7976314872867
"42091207201",2344,144,350,"trct",0.3657386304,6408.94837232923,14.9317406143345
"42091207202",4393,138,384,"trct",0.7556413293,5813.60472179245,8.74117914864557
"42091207300",2682,42,324,"trct",0.4888867698,5485.93286968511,12.0805369127517
"42091207400",2863,33,465,"trct",9.812669724,291.765654050052,16.2417045057632
"42091207500",3362,17,546,"trct",9.0244913616,372.541771639962,16.2403331350387
"42091207600",3711,101,485,"trct",12.5383839867,295.971155767475,13.0692535704662
"42091207800",7076,28,367,"trct",20.2359195324,349.675239055508,5.18654607122668
"42091207900",2500,144,445,"trct",0.6767047287,3694.37347482806,17.8
"42091208000",3868,16,322,"trct",0.8008266123,4830.00931861015,8.32471561530507
"42091208100",2968,21,485,"trct",0.5313654918,5585.60923846579,16.3409703504043
"42091208201",2189,122,383,"trct",9.5813796078,228.463967570806,17.4965737779808
"42091208203",4604,151,404,"trct",2.9969850339,1536.21054090109,8.77497827975673
"42091208204",3603,136,354,"trct",2.7181486332,1325.53457746653,9.82514571190674
"42091208301",2577,234,248,"trct",12.92141565,199.436352006833,9.62359332557237
"42091208302",9666,237,618,"trct",8.7592850631,1103.51471956538,6.3935443823712
"42091208400",3570,32,384,"trct",9.9388927638,359.194941010216,10.7563025210084
"42091208500",4890,25,431,"trct",8.0094275118,610.530527031519,8.81390593047035
"42091208601",6042,235,368,"trct",11.0505233124,546.76143646701,6.09069844422377
"42091208603",6764,240,403,"trct",6.6716400465,1013.84366555394,5.95801301005322
"42091208604",5913,273,370,"trct",4.7845681884,1235.8482034671,6.25739895146288
"42091208702",3332,235,322,"trct",2.754151686,1209.80990877784,9.66386554621849
"42091208703",3869,231,382,"trct",2.6376830766,1466.81761517277,9.87335228741277
"42091208704",4970,262,412,"trct",2.5284086685,1965.66324974218,8.2897384305835
"42091208801",1337,189,186,"trct",0.244992033,5457.32032028976,13.9117427075542
"42091208802",3463,548,288,"trct",0.8028107802,4313.59429321226,8.31648859370488
"42091208901",3688,320,332,"trct",0.6542070678,5637.35884481069,9.00216919739696
"42091208903",2673,294,236,"trct",0.8188153974,3264.47207574214,8.82903105125327
"42091208904",3359,351,245,"trct",0.1961171784,17127.5154344154,7.29383745162251
"42091208905",2791,202,224,"trct",0.4680628524,5962.87439964334,8.02579720530276
"42091208906",3788,313,315,"trct",0.4716952812,8030.60821461531,8.31573389651531
"42091209000",1520,190,186,"trct",1.2204184707,1245.47443069111,12.2368421052632
"42091209100",5457,34,536,"trct",5.0509740996,1080.38566272438,9.82224665567161
"42091209201",1714,123,250,"trct",1.9379486412,884.440363155688,14.585764294049
"42091209202",2155,111,313,"trct",0.3864351348,5576.61507956652,14.5243619489559
"42091210100",3956,203,378,"trct",1.0630858095,3721.2424102064,9.55510616784631
"42091210200",2695,138,282,"trct",0.9814476672,2745.94366064229,10.4638218923933
"42091210300",4145,236,455,"trct",1.9352629296,2141.82782949123,10.9770808202654
"42091210400",4356,234,450,"trct",1.4964942564,2910.80301937068,10.3305785123967
"42091210500",4399,250,478,"trct",1.3046724405,3371.72754129315,10.8661059331666
"42091210600",4348,174,436,"trct",1.1806192827,3682.81296410508,10.0275988960442
"42091210700",5630,267,357,"trct",5.3222085774,1057.83152203147,6.34103019538188
"42101000100",4012,476,231,"trct",0.2721684537,14740.8707565435,5.75772681954138
"42101000200",2563,457,183,"trct",0.1476759141,17355.5722720256,7.14007023019899
"42101000300",3530,300,312,"trct",0.210914847,16736.6121930715,8.8385269121813
"42101000401",2666,245,229,"trct",0.0837211518,31843.80461426,8.58964741185296
"42101000402",3202,367,166,"trct",0.1172512341,27308.8810073343,5.1842598376015
"42101000500",2451,645,290,"trct",0.165551958,14805.0197026362,11.8319053447572
"42101000600",1301,171,192,"trct",0.0666609372,19516.6773022807,14.7578785549577
"42101000700",3254,452,170,"trct",0.0952439202,34164.9104023335,5.22433927473878
"42101000801",1588,180,146,"trct",0.0385933977,41146.9343109949,9.19395465994962
"42101000803",3569,383,183,"trct",0.059003802,60487.6275600003,5.12748669094985
"42101000804",4082,381,213,"trct",0.0561594033,72685.9574734833,5.21803037726605
"42101000901",2159,207,181,"trct",0.0407377971,52997.4655895176,8.38351088466883
"42101000902",2663,321,279,"trct",0.0599095926,44450.3106168677,10.4769057453999
"42101001001",2664,258,260,"trct",0.0885701817,30077.8427780961,9.75975975975976
"42101001002",3392,282,304,"trct",0.1821059955,18626.5146882547,8.9622641509434
"42101001101",3666,410,246,"trct",0.0671856471,54565.2257325657,6.71031096563011
"42101001102",2566,216,228,"trct",0.0787883382,32568.2716328696,8.88542478565861
"42101001201",4134,337,269,"trct",0.1264689855,32687.8561068239,6.50701499758104
"42101001202",5111,385,347,"trct",0.119135016,42900.9049698705,6.78927802778321
"42101001300",6108,460,307,"trct",0.281038329,21733.6902825095,5.02619515389653
"42101001400",3936,361,216,"trct",0.1219431213,32277.343387962,5.48780487804878
"42101001500",2868,223,266,"trct",0.0924257763,31030.3046921771,9.27475592747559
"42101001600",2173,182,223,"trct",0.0758257929,28657.7946222835,10.2623101702715
"42101001700",2948,261,274,"trct",0.085548177,34460.1147959003,9.2944369063772
"42101001800",3263,360,287,"trct",0.093606084,34858.8452861675,8.79558688323629
"42101001900",3159,368,252,"trct",0.1267674408,24919.6479795149,7.97720797720798
"42101002000",2039,247,227,"trct",0.1117249848,18250.1703056844,11.1329082883767
"42101002100",2294,257,263,"trct",0.0917060859,25014.6975251072,11.4646904969486
"42101002200",2309,345,195,"trct",0.0882999117,26149.5165232425,8.44521437851884
"42101002300",2836,289,251,"trct",0.0819995319,34585.5632866119,8.85049365303244
"42101002400",5319,689,265,"trct",0.2067268203,25729.607761011,4.982139499906
"42101002500",3914,320,301,"trct",0.1539376839,25425.8729950919,7.69034236075626
"42101002701",4177,634,264,"trct",0.086810724,48116.1751398364,6.32032559253052
"42101002702",4273,302,343,"trct",0.1419593175,30100.1728893209,8.02714720337
"42101002801",4817,623,306,"trct",0.086080995,55958.9256606525,6.35250155698568
"42101002802",5903,635,301,"trct",0.1400349951,42153.7487524788,5.09910215144842
"42101002900",4167,718,201,"trct",0.1429566138,29148.7038566102,4.82361411087113
"42101003001",4431,498,314,"trct",0.0874697967,50657.4859799577,7.08643647032273
"42101003002",2988,370,205,"trct",0.0876257811,34099.5533790454,6.86077643908969
"42101003100",4064,600,300,"trct",0.1528600788,26586.4052400318,7.38188976377953
"42101003200",4631,704,290,"trct",0.189880119,24389.0725600398,6.26214640466422
"42101003300",5970,706,225,"trct",0.4102204392,14553.1510122765,3.76884422110553
"42101003600",7379,809,273,"trct",0.3724123689,19814.0572553899,3.69968830464833
"42101003701",6255,833,200,"trct",0.1373044959,45555.6823467424,3.19744204636291
"42101003702",3998,449,278,"trct",0.0955022211,41862.9007153007,6.95347673836918
"42101003800",3903,423,314,"trct",0.420555564,9280.58105539652,8.04509351780682
"42101003901",6234,754,315,"trct",0.1623152817,38406.7349340651,5.05293551491819
"42101003902",5894,569,288,"trct",0.1748847672,33702.1919882797,4.88632507634883
"42101004001",4035,376,301,"trct",0.1215871371,33186.0762268084,7.45972738537794
"42101004002",4992,504,230,"trct",0.1331423379,37493.7084531997,4.6073717948718
"42101004101",6410,856,242,"trct",0.1444014,44390.151342023,3.77535101404056
"42101004102",9485,1042,398,"trct",0.1512948294,62692.16230069,4.19609910384818
"42101004201",5354,400,265,"trct",0.139644648,38340.1732660746,4.94957041464326
"42101004202",5828,479,422,"trct",0.1750365045,33295.9117108054,7.24090597117364
"42101005000",0,10,0,"trct",1.745511768,0,NA
"42101005400",1410,173,184,"trct",0.7128421443,1977.99752901058,13.0496453900709
"42101005500",6532,852,265,"trct",0.4511956878,14477.088714765,4.05695039804042
"42101005600",1032,170,95,"trct",0.3244834593,3180.43946593243,9.20542635658915
"42101006000",6137,672,211,"trct",0.4204003518,14597.9896870296,3.43816196838846
"42101006100",3316,369,232,"trct",0.2066496003,16046.4863962285,6.99638118214717
"42101006200",5186,554,283,"trct",0.1967700735,26355.6338001774,5.45699961434632
"42101006300",4264,637,324,"trct",0.2145160017,19877.3050318325,7.5984990619137
"42101006400",3682,551,243,"trct",0.2491789014,14776.531958817,6.59967409016839
"42101006500",4207,538,286,"trct",0.429061347,9805.12467369847,6.7981934870454
"42101006600",3368,479,207,"trct",0.2514449223,13394.5834705766,6.14608076009501
"42101006700",6512,859,285,"trct",0.3866667948,16841.373729462,4.37653562653563
"42101006900",2542,390,156,"trct",0.2719506933,9347.2826605219,6.13690007867821
"42101007000",3530,425,240,"trct",0.1810990467,19492.0959791005,6.79886685552408
"42101007101",2546,329,225,"trct",0.0977825277,26037.3715006756,8.83739198743126
"42101007102",4610,621,281,"trct",0.1605253221,28718.2105582581,6.09544468546638
"42101007200",5046,556,328,"trct",0.1938677598,26028.0513129445,6.50019817677368
"42101007300",2529,382,146,"trct",0.1494577656,16921.168263471,5.77303281929616
"42101007400",4377,537,283,"trct",0.260976573,16771.6203400372,6.46561571852867
"42101007700",2102,248,345,"trct",0.1244265165,16893.5051717855,16.4129400570885
"42101007800",4276,542,276,"trct",0.1650206844,25911.9031989665,6.45463049579046
"42101007900",4443,570,249,"trct",0.145926495,30446.8355797897,5.60432140445645
"42101008000",3889,478,303,"trct",0.1663670151,23376.0279804407,7.79120596554384
"42101008101",2343,526,135,"trct",0.0941624541,24882.5290546458,5.7618437900128
"42101008102",5497,727,304,"trct",0.1399712886,39272.3397418233,5.5302892486811
"42101008200",6413,817,224,"trct",0.3213440802,19956.8014323109,3.49290503664432
"42101008301",4809,606,321,"trct",0.1971260577,24395.5571176626,6.67498440424205
"42101008302",4334,516,295,"trct",0.1641828474,26397.3981973954,6.80664513151823
"42101008400",4803,715,284,"trct",0.1937314665,24792.0489467827,5.91297105975432
"42101008500",7415,794,290,"trct",0.2399399145,30903.5702352891,3.91099123398517
"42101008601",2860,248,267,"trct",0.097482528,29338.5908088063,9.33566433566433
"42101008602",2241,304,168,"trct",0.1425257262,15723.4771556631,7.49665327978581
"42101008701",4841,601,222,"trct",0.1002107106,48308.2094819513,4.58582937409626
"42101008702",2628,269,244,"trct",0.1094763384,24005.187225005,9.28462709284627
