"GEOID","NAME","B03003_001E","B03003_001M","B03003_003E","B03003_003M","type","pct","moe"
"42017100102","Census Tract 1001.02, Bucks County, Pennsylvania",2976,229,118,72,"trct",0.0396505376344086,2.40003912131125
"42017100103","Census Tract 1001.03, Bucks County, Pennsylvania",2395,288,161,108,"trct",0.067223382045929,4.43634826790795
"42017100104","Census Tract 1001.04, Bucks County, Pennsylvania",4567,421,666,299,"trct",0.145828771622509,6.40746869680001
"42017100105","Census Tract 1001.05, Bucks County, Pennsylvania",3261,328,248,259,"trct",0.0760502913216805,7.90542745729117
"42017100201","Census Tract 1002.01, Bucks County, Pennsylvania",4512,313,173,143,"trct",0.0383421985815603,3.15814540429907
"42017100206","Census Tract 1002.06, Bucks County, Pennsylvania",5125,378,360,215,"trct",0.0702439024390244,4.16300723840813
"42017100207","Census Tract 1002.07, Bucks County, Pennsylvania",4249,283,204,137,"trct",0.0480112967757119,3.2083918303502
"42017100208","Census Tract 1002.08, Bucks County, Pennsylvania",5889,468,1334,435,"trct",0.226524027848531,7.16393441471734
"42017100209","Census Tract 1002.09, Bucks County, Pennsylvania",8845,474,611,280,"trct",0.0690785754663652,3.14391079167496
"42017100210","Census Tract 1002.10, Bucks County, Pennsylvania",7405,369,404,148,"trct",0.0545577312626604,1.98007273209207
"42017100211","Census Tract 1002.11, Bucks County, Pennsylvania",7251,466,320,337,"trct",0.0441318438836023,4.63897271128557
"42017100212","Census Tract 1002.12, Bucks County, Pennsylvania",3879,179,342,245,"trct",0.0881670533642691,6.30294324975921
"42017100302","Census Tract 1003.02, Bucks County, Pennsylvania",4810,357,363,287,"trct",0.0754677754677755,5.94038706391097
"42017100303","Census Tract 1003.03, Bucks County, Pennsylvania",5053,481,998,338,"trct",0.19750643182268,6.41944605891142
"42017100304","Census Tract 1003.04, Bucks County, Pennsylvania",2275,310,183,131,"trct",0.0804395604395604,5.6529562196905
"42017100306","Census Tract 1003.06, Bucks County, Pennsylvania",3438,352,216,139,"trct",0.06282722513089,3.99154851829591
"42017100307","Census Tract 1003.07, Bucks County, Pennsylvania",5091,521,799,364,"trct",0.156943626006678,6.96714066230419
"42017100401","Census Tract 1004.01, Bucks County, Pennsylvania",6208,504,880,273,"trct",0.141752577319588,4.24429715576347
"42017100402","Census Tract 1004.02, Bucks County, Pennsylvania",7404,500,614,195,"trct",0.0829281469475959,2.57348226894417
"42017100403","Census Tract 1004.03, Bucks County, Pennsylvania",2318,219,251,171,"trct",0.108283002588438,7.30576838390089
"42017100404","Census Tract 1004.04, Bucks County, Pennsylvania",6341,545,429,134,"trct",0.0676549440151396,2.03165506298032
"42017100406","Census Tract 1004.06, Bucks County, Pennsylvania",3647,253,105,68,"trct",0.0287907869481766,1.85381805685112
"42017100407","Census Tract 1004.07, Bucks County, Pennsylvania",1075,142,21,28,"trct",0.0195348837209302,2.59183755482582
"42017100408","Census Tract 1004.08, Bucks County, Pennsylvania",6510,566,291,203,"trct",0.0447004608294931,3.09396613818961
"42017100500","Census Tract 1005, Bucks County, Pennsylvania",2678,246,174,115,"trct",0.0649738610903659,4.25256999836425
"42017100600","Census Tract 1006, Bucks County, Pennsylvania",3639,287,824,288,"trct",0.226435834020335,7.71014169990258
"42017100700","Census Tract 1007, Bucks County, Pennsylvania",3276,259,545,167,"trct",0.166361416361416,4.92508461488627
"42017100803","Census Tract 1008.03, Bucks County, Pennsylvania",4863,320,587,348,"trct",0.120707382274316,7.11185861205453
"42017100804","Census Tract 1008.04, Bucks County, Pennsylvania",3928,214,239,189,"trct",0.0608452138492872,4.80017666805619
"42017100805","Census Tract 1008.05, Bucks County, Pennsylvania",6147,620,56,94,"trct",0.00911013502521555,1.52643808619317
"42017100807","Census Tract 1008.07, Bucks County, Pennsylvania",4193,432,281,160,"trct",0.0670164559980921,3.75289605032032
"42017100808","Census Tract 1008.08, Bucks County, Pennsylvania",5088,342,351,213,"trct",0.0689858490566038,4.16056028304636
"42017100809","Census Tract 1008.09, Bucks County, Pennsylvania",5353,396,301,258,"trct",0.0562301513170185,4.80174298016443
"42017100811","Census Tract 1008.11, Bucks County, Pennsylvania",4592,265,106,83,"trct",0.0230836236933798,1.80257564198373
"42017100900","Census Tract 1009, Bucks County, Pennsylvania",7979,450,87,97,"trct",0.0109036220077704,1.21413488519063
"42017101100","Census Tract 1011, Bucks County, Pennsylvania",2823,189,232,121,"trct",0.0821820758058803,4.2507592641041
"42017101401","Census Tract 1014.01, Bucks County, Pennsylvania",4381,214,86,77,"trct",0.0196302214106368,1.75497196603956
"42017101403","Census Tract 1014.03, Bucks County, Pennsylvania",5585,287,59,49,"trct",0.0105640107430618,0.875668964375089
"42017101404","Census Tract 1014.04, Bucks County, Pennsylvania",2358,177,65,54,"trct",0.0275657336726039,2.28070919181935
"42017101405","Census Tract 1014.05, Bucks County, Pennsylvania",6698,323,300,180,"trct",0.0447894893998208,2.67867550320186
"42017101503","Census Tract 1015.03, Bucks County, Pennsylvania",3731,187,160,222,"trct",0.0428839453229697,5.94626406651057
"42017101504","Census Tract 1015.04, Bucks County, Pennsylvania",2769,197,108,101,"trct",0.0390032502708559,3.63695583036785
"42017101505","Census Tract 1015.05, Bucks County, Pennsylvania",3278,178,23,35,"trct",0.00701647345942648,1.06704422178512
"42017101506","Census Tract 1015.06, Bucks County, Pennsylvania",5354,238,0,14,"trct",0,0.261486738886814
"42017101603","Census Tract 1016.03, Bucks County, Pennsylvania",3494,345,169,131,"trct",0.0483686319404694,3.71874131222636
"42017101605","Census Tract 1016.05, Bucks County, Pennsylvania",4222,415,1330,496,"trct",0.315016579819991,11.3325736139362
"42017101607","Census Tract 1016.07, Bucks County, Pennsylvania",3124,212,196,197,"trct",0.0627400768245839,6.29162827156324
"42017101609","Census Tract 1016.09, Bucks County, Pennsylvania",4373,219,36,42,"trct",0.00823233478161445,0.95955378792785
"42017101610","Census Tract 1016.10, Bucks County, Pennsylvania",4756,214,129,158,"trct",0.0271236333052986,3.31987688419169
"42017101611","Census Tract 1016.11, Bucks County, Pennsylvania",6901,281,203,151,"trct",0.0294160266628025,2.18480782500399
"42017101802","Census Tract 1018.02, Bucks County, Pennsylvania",6526,238,45,52,"trct",0.00689549494330371,0.796415820233934
"42017101803","Census Tract 1018.03, Bucks County, Pennsylvania",8308,335,380,320,"trct",0.045739046701974,3.84729108599849
"42017101805","Census Tract 1018.05, Bucks County, Pennsylvania",2155,100,17,16,"trct",0.00788863109048724,0.741556433218951
"42017101807","Census Tract 1018.07, Bucks County, Pennsylvania",4218,300,746,330,"trct",0.176861071597914,7.72182642825536
"42017101808","Census Tract 1018.08, Bucks County, Pennsylvania",2572,230,12,19,"trct",0.0046656298600311,0.737545579556842
"42017101900","Census Tract 1019, Bucks County, Pennsylvania",4054,22,126,119,"trct",0.0310804144055254,2.935324014039
"42017102002","Census Tract 1020.02, Bucks County, Pennsylvania",2669,130,45,29,"trct",0.0168602472836268,1.0834414228491
"42017102003","Census Tract 1020.03, Bucks County, Pennsylvania",3911,144,102,73,"trct",0.0260802863717719,1.86405859395758
"42017102004","Census Tract 1020.04, Bucks County, Pennsylvania",4578,169,39,38,"trct",0.00851900393184797,0.829460832688581
"42017102102","Census Tract 1021.02, Bucks County, Pennsylvania",3386,237,0,10,"trct",0,0.295333727111636
"42017102104","Census Tract 1021.04, Bucks County, Pennsylvania",5538,364,208,174,"trct",0.0375586854460094,3.13221527538285
"42017102300","Census Tract 1023, Bucks County, Pennsylvania",5728,22,185,173,"trct",0.0322974860335196,3.02022592215657
"42017102401","Census Tract 1024.01, Bucks County, Pennsylvania",3852,181,52,66,"trct",0.0134994807892004,1.71222106578609
"42017102402","Census Tract 1024.02, Bucks County, Pennsylvania",4643,188,120,134,"trct",0.0258453586043506,2.88416707053003
"42017102500","Census Tract 1025, Bucks County, Pennsylvania",4226,22,55,49,"trct",0.0130146710837672,1.15946908317198
"42017102600","Census Tract 1026, Bucks County, Pennsylvania",2211,199,153,143,"trct",0.0691994572591588,6.43760320424738
"42017102700","Census Tract 1027, Bucks County, Pennsylvania",5264,26,96,75,"trct",0.0182370820668693,1.4247435620729
"42017102801","Census Tract 1028.01, Bucks County, Pennsylvania",3472,232,0,10,"trct",0,0.288018433179724
"42017103101","Census Tract 1031.01, Bucks County, Pennsylvania",2397,178,114,86,"trct",0.0475594493116396,3.57039309487525
"42017103102","Census Tract 1031.02, Bucks County, Pennsylvania",1956,169,223,153,"trct",0.1140081799591,7.75981467954619
"42017103103","Census Tract 1031.03, Bucks County, Pennsylvania",4516,222,319,162,"trct",0.070637732506643,3.57039916910436
"42017103300","Census Tract 1033, Bucks County, Pennsylvania",2069,120,19,19,"trct",0.00918318028032866,0.916772167474936
"42017103400","Census Tract 1034, Bucks County, Pennsylvania",5038,27,77,70,"trct",0.0152838427947598,1.38941611001324
"42017103700","Census Tract 1037, Bucks County, Pennsylvania",3415,17,17,14,"trct",0.00497803806734993,0.409948586347178
"42017103800","Census Tract 1038, Bucks County, Pennsylvania",1223,80,21,22,"trct",0.0171708912510221,1.79534524711608
"42017103900","Census Tract 1039, Bucks County, Pennsylvania",3969,23,64,40,"trct",0.0161249685059209,1.00776721129862
"42017104000","Census Tract 1040, Bucks County, Pennsylvania",6967,33,240,200,"trct",0.0344481125305009,2.87062967214212
"42017104100","Census Tract 1041, Bucks County, Pennsylvania",2121,177,384,202,"trct",0.181046676096181,9.40320483405693
"42017104201","Census Tract 1042.01, Bucks County, Pennsylvania",2973,213,163,164,"trct",0.0548267743020518,5.50231028377793
"42017104203","Census Tract 1042.03, Bucks County, Pennsylvania",5430,218,322,215,"trct",0.0593001841620626,3.95232044071195
"42017104204","Census Tract 1042.04, Bucks County, Pennsylvania",4764,218,194,239,"trct",0.0407220822837951,5.01333064232022
"42017104301","Census Tract 1043.01, Bucks County, Pennsylvania",2624,193,206,171,"trct",0.0785060975609756,6.49113606211627
"42017104303","Census Tract 1043.03, Bucks County, Pennsylvania",4748,204,65,69,"trct",0.0136899747262005,1.45205262986103
"42017104304","Census Tract 1043.04, Bucks County, Pennsylvania",1272,105,0,10,"trct",0,0.786163522012579
"42017104400","Census Tract 1044, Bucks County, Pennsylvania",2385,219,47,44,"trct",0.019706498951782,1.83596794304036
"42017104502","Census Tract 1045.02, Bucks County, Pennsylvania",7922,397,103,102,"trct",0.0130017672304973,1.28590397041977
"42017104503","Census Tract 1045.03, Bucks County, Pennsylvania",4277,243,140,84,"trct",0.0327332242225859,1.95516837803599
"42017104505","Census Tract 1045.05, Bucks County, Pennsylvania",5795,281,92,73,"trct",0.0158757549611734,1.25735223873072
"42017104506","Census Tract 1045.06, Bucks County, Pennsylvania",2334,162,47,41,"trct",0.0201371036846615,1.75107168900552
"42017104601","Census Tract 1046.01, Bucks County, Pennsylvania",4483,227,90,66,"trct",0.0200758420700424,1.4687146336456
"42017104603","Census Tract 1046.03, Bucks County, Pennsylvania",7529,345,226,156,"trct",0.0300172665692655,2.06741776836136
"42017104604","Census Tract 1046.04, Bucks County, Pennsylvania",5566,308,97,89,"trct",0.0174272367948257,1.59608323637897
"42017104701","Census Tract 1047.01, Bucks County, Pennsylvania",3341,246,168,103,"trct",0.0502843460041904,3.06059586255116
"42017104702","Census Tract 1047.02, Bucks County, Pennsylvania",2639,222,157,163,"trct",0.059492231906025,6.15627324825644
"42017104703","Census Tract 1047.03, Bucks County, Pennsylvania",2325,169,72,56,"trct",0.0309677419354839,2.39806063828473
"42017104800","Census Tract 1048, Bucks County, Pennsylvania",3025,16,130,61,"trct",0.0429752066115702,2.01640080928715
"42017104901","Census Tract 1049.01, Bucks County, Pennsylvania",7493,238,17,25,"trct",0.00226878419858535,0.333566901827298
"42017104902","Census Tract 1049.02, Bucks County, Pennsylvania",7149,242,208,140,"trct",0.029094978318646,1.95583763690431
"42017105003","Census Tract 1050.03, Bucks County, Pennsylvania",4882,185,118,125,"trct",0.0241704219582138,2.55878730325043
"42017105004","Census Tract 1050.04, Bucks County, Pennsylvania",5520,250,41,38,"trct",0.00742753623188406,0.687583409806095
"42017105006","Census Tract 1050.06, Bucks County, Pennsylvania",5645,267,78,74,"trct",0.0138175376439327,1.30926444428085
"42017105008","Census Tract 1050.08, Bucks County, Pennsylvania",3799,259,10,15,"trct",0.00263227165043432,0.394432714974227
"42017105009","Census Tract 1050.09, Bucks County, Pennsylvania",3357,237,58,48,"trct",0.0172773309502532,1.42463589504501
"42017105010","Census Tract 1050.10, Bucks County, Pennsylvania",3874,188,78,53,"trct",0.0201342281879195,1.36460137713544
"42017105011","Census Tract 1050.11, Bucks County, Pennsylvania",3628,198,156,119,"trct",0.0429988974641676,3.2716387166469
"42017105012","Census Tract 1050.12, Bucks County, Pennsylvania",2955,139,107,80,"trct",0.0362098138747885,2.70191246633798
"42017105013","Census Tract 1050.13, Bucks County, Pennsylvania",5902,256,92,92,"trct",0.0155879362927821,1.55732658047419
"42017105100","Census Tract 1051, Bucks County, Pennsylvania",3098,21,30,32,"trct",0.00968366688185926,1.03290360994552
"42017105202","Census Tract 1052.02, Bucks County, Pennsylvania",5160,327,51,38,"trct",0.00988372093023256,0.733765648482747
"42017105203","Census Tract 1052.03, Bucks County, Pennsylvania",2062,100,44,32,"trct",0.0213385063045587,1.54843720334112
"42017105206","Census Tract 1052.06, Bucks County, Pennsylvania",4900,204,127,121,"trct",0.0259183673469388,2.46702906093219
"42017105207","Census Tract 1052.07, Bucks County, Pennsylvania",4980,200,264,152,"trct",0.0530120481927711,3.04477461450405
"42017105208","Census Tract 1052.08, Bucks County, Pennsylvania",2497,121,146,118,"trct",0.0584701641970364,4.71716922487802
"42017105300","Census Tract 1053, Bucks County, Pennsylvania",2028,100,0,10,"trct",0,0.493096646942801
"42017105400","Census Tract 1054, Bucks County, Pennsylvania",8278,41,168,120,"trct",0.0202947571877265,1.44959066331218
"42017105505","Census Tract 1055.05, Bucks County, Pennsylvania",3976,237,73,83,"trct",0.0183601609657948,2.08465441052564
"42017105506","Census Tract 1055.06, Bucks County, Pennsylvania",4028,204,42,39,"trct",0.0104270109235353,0.966781259444393
"42017105507","Census Tract 1055.07, Bucks County, Pennsylvania",7341,306,281,187,"trct",0.0382781637379104,2.54233486200048
"42017105508","Census Tract 1055.08, Bucks County, Pennsylvania",3492,182,245,188,"trct",0.0701603665521191,5.37130152993928
"42017105509","Census Tract 1055.09, Bucks County, Pennsylvania",4638,190,161,137,"trct",0.0347132384648555,2.9504343634742
"42017105510","Census Tract 1055.10, Bucks County, Pennsylvania",4974,335,142,90,"trct",0.0285484519501407,1.79916402722588
"42017105511","Census Tract 1055.11, Bucks County, Pennsylvania",4213,208,88,83,"trct",0.02088772845953,1.96739167780764
"42017105600","Census Tract 1056, Bucks County, Pennsylvania",2392,142,78,53,"trct",0.0326086956521739,2.20724664073051
"42017105702","Census Tract 1057.02, Bucks County, Pennsylvania",2711,351,105,74,"trct",0.0387310955367023,2.6831627457021
"42017105704","Census Tract 1057.04, Bucks County, Pennsylvania",6657,461,613,282,"trct",0.0920835211056031,4.18787104811663
"42017105801","Census Tract 1058.01, Bucks County, Pennsylvania",6147,530,307,194,"trct",0.0499430616560924,3.12649607184281
"42017105805","Census Tract 1058.05, Bucks County, Pennsylvania",5588,503,479,363,"trct",0.0857193987115247,6.45007534781452
"42017105807","Census Tract 1058.07, Bucks County, Pennsylvania",3795,259,169,134,"trct",0.044532279314888,3.51785762444429
"42017105808","Census Tract 1058.08, Bucks County, Pennsylvania",3434,184,69,65,"trct",0.0200931857891672,1.88977197182692
"42017105809","Census Tract 1058.09, Bucks County, Pennsylvania",4329,238,287,265,"trct",0.0662970662970663,6.11064525395695
"42017105810","Census Tract 1058.10, Bucks County, Pennsylvania",2276,120,83,58,"trct",0.0364674868189807,2.54106661363339
"42017105811","Census Tract 1058.11, Bucks County, Pennsylvania",5969,332,99,148,"trct",0.0165856927458536,2.47776057536752
"42017105812","Census Tract 1058.12, Bucks County, Pennsylvania",1674,133,72,57,"trct",0.043010752688172,3.38782717413115
"42017105900","Census Tract 1059, Bucks County, Pennsylvania",1825,115,44,25,"trct",0.0241095890410959,1.36141248170736
"42017106000","Census Tract 1060, Bucks County, Pennsylvania",4140,221,126,92,"trct",0.0304347826086957,2.21627535439664
"42017106100","Census Tract 1061, Bucks County, Pennsylvania",3036,222,37,43,"trct",0.0121870882740448,1.41353097288882
"42017106200","Census Tract 1062, Bucks County, Pennsylvania",6666,365,347,316,"trct",0.0520552055205521,4.73189725837226
"42017106300","Census Tract 1063, Bucks County, Pennsylvania",7174,343,749,518,"trct",0.104404795093393,7.203243149676
"42017106401","Census Tract 1064.01, Bucks County, Pennsylvania",7818,444,275,243,"trct",0.0351752366334101,3.10178557437281
"42017106402","Census Tract 1064.02, Bucks County, Pennsylvania",7510,294,265,158,"trct",0.0352862849533955,2.09932159640883
"42017106500","Census Tract 1065, Bucks County, Pennsylvania",6784,484,389,209,"trct",0.0573408018867925,3.05349585066471
"42017106600","Census Tract 1066, Bucks County, Pennsylvania",1905,119,65,56,"trct",0.0341207349081365,2.93189524309591
"42017980000","Census Tract 9800, Bucks County, Pennsylvania",0,10,0,10,"trct",NA,NA
"42029300101","Census Tract 3001.01, Chester County, Pennsylvania",3107,182,66,52,"trct",0.0212423559703894,1.66900809906761
"42029300103","Census Tract 3001.03, Chester County, Pennsylvania",2690,184,76,73,"trct",0.0282527881040892,2.7068648758645
"42029300104","Census Tract 3001.04, Chester County, Pennsylvania",5075,206,117,79,"trct",0.0230541871921182,1.55383488687594
"42029300106","Census Tract 3001.06, Chester County, Pennsylvania",4693,287,98,73,"trct",0.0208821649264863,1.55025716663078
"42029300107","Census Tract 3001.07, Chester County, Pennsylvania",4345,213,85,61,"trct",0.0195627157652474,1.40063328660928
"42029300108","Census Tract 3001.08, Chester County, Pennsylvania",6065,282,111,71,"trct",0.0183017312448475,1.16755429881698
"42029300109","Census Tract 3001.09, Chester County, Pennsylvania",3516,166,190,163,"trct",0.0540386803185438,4.6289242627885
"42029300201","Census Tract 3002.01, Chester County, Pennsylvania",5108,201,186,190,"trct",0.0364134690681284,3.7168945915974
"42029300202","Census Tract 3002.02, Chester County, Pennsylvania",5485,199,138,115,"trct",0.0251595259799453,2.09463918258429
"42029300301","Census Tract 3003.01, Chester County, Pennsylvania",3990,184,38,30,"trct",0.00952380952380952,0.750595880142184
"42029300302","Census Tract 3003.02, Chester County, Pennsylvania",3663,185,72,50,"trct",0.0196560196560197,1.36138665792098
"42029300303","Census Tract 3003.03, Chester County, Pennsylvania",3123,197,193,183,"trct",0.0617995517130964,5.8467685461796
"42029300400","Census Tract 3004, Chester County, Pennsylvania",3343,18,111,79,"trct",0.0332037092431947,2.3630792453767
"42029300501","Census Tract 3005.01, Chester County, Pennsylvania",4606,201,143,157,"trct",0.0310464611376465,3.40590387367119
"42029300502","Census Tract 3005.02, Chester County, Pennsylvania",3750,191,270,187,"trct",0.072,4.97316407190075
"42029300600","Census Tract 3006, Chester County, Pennsylvania",5212,342,252,159,"trct",0.0483499616270146,3.0341101878059
"42029300700","Census Tract 3007, Chester County, Pennsylvania",5064,417,981,557,"trct",0.193720379146919,10.8829192039355
"42029300800","Census Tract 3008, Chester County, Pennsylvania",4278,379,326,191,"trct",0.0762038335670874,4.41336595584952
"42029300900","Census Tract 3009, Chester County, Pennsylvania",2300,236,203,177,"trct",0.0882608695652174,7.64217840419468
"42029301000","Census Tract 3010, Chester County, Pennsylvania",7314,27,297,299,"trct",0.0406070549630845,4.08802283072519
"42029301100","Census Tract 3011, Chester County, Pennsylvania",3319,20,67,69,"trct",0.0201868032539922,2.07890385086187
"42029301300","Census Tract 3013, Chester County, Pennsylvania",6745,13,179,142,"trct",0.0265381764269829,2.10525694449628
"42029301401","Census Tract 3014.01, Chester County, Pennsylvania",2683,146,128,100,"trct",0.0477077897875512,3.71811872682082
"42029301402","Census Tract 3014.02, Chester County, Pennsylvania",5296,143,65,47,"trct",0.012273413897281,0.886843252984555
"42029301500","Census Tract 3015, Chester County, Pennsylvania",2611,20,36,34,"trct",0.0137878207583301,1.30214024215928
"42029301600","Census Tract 3016, Chester County, Pennsylvania",2538,22,18,20,"trct",0.00709219858156028,0.787998083902384
"42029301700","Census Tract 3017, Chester County, Pennsylvania",1782,222,40,37,"trct",0.0224466891133558,2.05740166589363
"42029301800","Census Tract 3018, Chester County, Pennsylvania",4953,20,407,220,"trct",0.0821724207550979,4.44162853732472
"42029301900","Census Tract 3019, Chester County, Pennsylvania",4070,18,41,42,"trct",0.0100737100737101,1.03193141466162
"42029302000","Census Tract 3020, Chester County, Pennsylvania",5654,22,135,67,"trct",0.0238769013088079,1.18496534803708
"42029302101","Census Tract 3021.01, Chester County, Pennsylvania",6452,241,179,164,"trct",0.027743335399876,2.53973417625681
"42029302102","Census Tract 3021.02, Chester County, Pennsylvania",4406,241,80,53,"trct",0.0181570585565138,1.19879820479474
"42029302202","Census Tract 3022.02, Chester County, Pennsylvania",6908,295,426,184,"trct",0.061667631731326,2.65052806469858
"42029302203","Census Tract 3022.03, Chester County, Pennsylvania",5054,257,51,44,"trct",0.0100910170162248,0.86908399956656
"42029302204","Census Tract 3022.04, Chester County, Pennsylvania",6465,317,328,292,"trct",0.0507347254447022,4.50977189087789
"42029302300","Census Tract 3023, Chester County, Pennsylvania",2932,265,57,38,"trct",0.0194406548431105,1.28407775390221
"42029302400","Census Tract 3024, Chester County, Pennsylvania",3920,336,858,303,"trct",0.218877551020408,7.49845743556603
"42029302500","Census Tract 3025, Chester County, Pennsylvania",4458,326,104,82,"trct",0.0233288470165994,1.83146165715027
"42029302600","Census Tract 3026, Chester County, Pennsylvania",4891,321,689,168,"trct",0.140870987528113,3.30811372417079
"42029302702","Census Tract 3027.02, Chester County, Pennsylvania",5020,303,445,287,"trct",0.0886454183266932,5.6920394136443
"42029302703","Census Tract 3027.03, Chester County, Pennsylvania",4009,180,26,43,"trct",0.00648540783237715,1.07219134509331
"42029302704","Census Tract 3027.04, Chester County, Pennsylvania",5168,214,140,103,"trct",0.0270897832817337,1.98987473849313
"42029302705","Census Tract 3027.05, Chester County, Pennsylvania",4122,251,250,201,"trct",0.0606501698204755,4.86226805798261
"42029302706","Census Tract 3027.06, Chester County, Pennsylvania",4649,240,99,70,"trct",0.0212949021294902,1.50168163066887
"42029302802","Census Tract 3028.02, Chester County, Pennsylvania",4977,215,0,10,"trct",0,0.200924251557163
"42029302803","Census Tract 3028.03, Chester County, Pennsylvania",1936,124,13,16,"trct",0.00671487603305785,0.825326434806407
"42029302804","Census Tract 3028.04, Chester County, Pennsylvania",4015,149,0,10,"trct",0,0.24906600249066
"42029302805","Census Tract 3028.05, Chester County, Pennsylvania",7279,266,244,154,"trct",0.0335210880615469,2.11212594004597
"42029302901","Census Tract 3029.01, Chester County, Pennsylvania",4749,313,107,112,"trct",0.0225310591703517,2.35371138078974
"42029302902","Census Tract 3029.02, Chester County, Pennsylvania",6143,310,167,119,"trct",0.0271854142926909,1.93230036597788
"42029303000","Census Tract 3030, Chester County, Pennsylvania",3260,28,41,33,"trct",0.0125766871165644,1.01221230191086
"42029303100","Census Tract 3031, Chester County, Pennsylvania",4249,20,145,81,"trct",0.0341256766297952,1.90626322635235
"42029303301","Census Tract 3033.01, Chester County, Pennsylvania",3037,248,734,296,"trct",0.241685874217978,9.54454867622851
"42029303302","Census Tract 3033.02, Chester County, Pennsylvania",4961,245,225,160,"trct",0.0453537593227172,3.21736932657131
"42029303401","Census Tract 3034.01, Chester County, Pennsylvania",4231,197,2237,272,"trct",0.528716615457339,5.93872262231384
"42029303402","Census Tract 3034.02, Chester County, Pennsylvania",1908,197,765,182,"trct",0.400943396226415,8.59366764003318
"42029303501","Census Tract 3035.01, Chester County, Pennsylvania",4368,146,200,139,"trct",0.0457875457875458,3.17855208817771
"42029303502","Census Tract 3035.02, Chester County, Pennsylvania",2867,143,108,75,"trct",0.0376700383676317,2.60921862537956
