"GEOID","B01003_001E","B01003_001M","B00001_001E","type","landArea","popDens","popSamp"
"420912003083",858,185,74,"bg",0.2032453566,4221.49865735235,8.62470862470862
"420912003091",829,210,133,"bg",0.1118666835,7410.60675138367,16.043425814234
"420912003092",961,110,183,"bg",0.1529295768,6283.93813746564,19.0426638917794
"420912003093",998,110,159,"bg",0.1014666939,9835.73980427089,15.9318637274549
"420912003101",798,201,107,"bg",1.1498764563,693.987598083149,13.4085213032581
"420912003102",835,199,85,"bg",1.0322290836,808.928960892921,10.1796407185629
"420912003103",1076,272,106,"bg",0.3196529622,3366.15056714779,9.85130111524164
"420912004011",1304,284,111,"bg",0.2685306195,4856.05702034289,8.51226993865031
"420912004012",1281,226,138,"bg",0.3111367545,4117.16064229885,10.7728337236534
"420912004013",643,208,59,"bg",0.1821515553,3530.02750342149,9.17573872472784
"420912004021",1024,221,100,"bg",0.1654751241,6188.24131765676,9.765625
"420912004022",2006,295,190,"bg",0.2561553423,7831.18549075836,9.4715852442672
"420912004023",1154,214,112,"bg",0.2382974451,4842.68725380472,9.7053726169844
"420912005011",1397,255,131,"bg",2.1618013131,646.220349453261,9.37723693629206
"420912005012",1082,225,137,"bg",0.4180856823,2587.98625690225,12.6617375231054
"420912005013",1636,299,150,"bg",0.4619053296,3541.85131705828,9.16870415647922
"420912005021",1943,335,100,"bg",0.4328285247,4489.0756711257,5.14668039114771
"420912005022",834,212,51,"bg",0.2275580736,3664.9985070009,6.11510791366906
"420912005023",1246,428,66,"bg",0.2364291072,5270.07869190143,5.29695024077047
"420912005024",908,249,51,"bg",0.4084984332,2222.77474331326,5.61674008810573
"420912005051",1980,475,123,"bg",1.1880435996,1666.60550224473,6.21212121212121
"420912005052",2395,410,120,"bg",1.2853006452,1863.37726425659,5.01043841336117
"420912005053",3219,520,211,"bg",4.5396877383,709.079607577907,6.55483069276173
"420912005061",1895,235,163,"bg",0.8715844566,2174.20123276668,8.60158311345646
"420912005062",2629,213,265,"bg",2.257638669,1164.49103928774,10.0798782807151
"420912005071",1702,268,99,"bg",0.2445484041,6959.76735674801,5.81668625146886
"420912005072",2636,359,148,"bg",2.0221084026,1303.58985532658,5.61456752655539
"420912005073",1014,292,51,"bg",0.5655809016,1792.84695988044,5.02958579881657
"420912006021",4001,448,224,"bg",1.2014999568,3330.00428119533,5.59860034991252
"420912006022",1353,288,92,"bg",0.7964683155,1698.74930825167,6.79970436067997
"420912006023",1413,287,93,"bg",0.6191016975,2282.3390821021,6.58174097664544
"420912006024",1997,573,101,"bg",0.6346731105,3146.50166670327,5.05758637956935
"420912006031",1712,253,189,"bg",0.6995506518,2447.28526175322,11.0397196261682
"420912006032",1658,166,172,"bg",0.8828450631,1878.01922364287,10.3739445114596
"420912006051",1390,230,99,"bg",0.5902411086,2354.96982461448,7.12230215827338
"420912006052",2471,427,155,"bg",1.6802971614,1470.57321571691,6.27276406313234
"420912006053",2205,540,121,"bg",1.4002453179,1574.72406571366,5.4875283446712
"420912006061",2500,227,260,"bg",0.503748531,4962.79362847413,10.4
"420912006062",827,165,89,"bg",0.2583437571,3201.16115552149,10.7617896009674
"420912006071",2143,238,216,"bg",0.5754430539,3724.0870064832,10.079328044797
"420912006072",2185,239,238,"bg",0.7870799079,2776.08407744746,10.8924485125858
"420912007031",1957,271,178,"bg",1.0601506773,1845.96401427022,9.09555442003066
"420912007032",2289,273,209,"bg",1.4939633709,1532.16607889191,9.130624726955
"420912007041",1342,298,97,"bg",0.3601807209,3725.9073629668,7.22801788375559
"420912007042",888,180,87,"bg",0.3326185863,2669.72453306949,9.7972972972973
"420912007043",1399,226,161,"bg",0.8532199962,1639.67090109321,11.5082201572552
"420912007071",2163,299,159,"bg",0.2554773507,8466.50395455193,7.35090152565881
"420912007072",1881,196,162,"bg",2.7549146196,682.779780766168,8.61244019138756
"420912007081",1467,270,122,"bg",1.1411208666,1285.57810389619,8.31629175187457
"420912007082",2934,398,178,"bg",0.7993706292,3670.38754343065,6.06680299931834
"420912007083",1215,293,100,"bg",0.8864442873,1370.64451472832,8.23045267489712
"420912008001",1377,296,105,"bg",0.2385186804,5773.13272776265,7.62527233115468
"420912008002",1936,297,189,"bg",0.4037277816,4795.31032600111,9.76239669421487
"420912009011",1583,318,109,"bg",0.412613487,3836.52025412344,6.88566013897663
"420912009012",1327,262,127,"bg",0.1297902177,10224.1911872531,9.57045968349661
"420912009013",1223,277,118,"bg",0.2649831327,4615.38810994667,9.64840556009812
"420912009021",1240,128,158,"bg",0.1390014054,8920.77311327674,12.741935483871
"420912009031",1874,377,186,"bg",0.3104525853,6036.34850774103,9.92529348986126
"420912009032",1390,233,102,"bg",0.3497367159,3974.41828897782,7.33812949640288
"420912009033",1305,254,102,"bg",0.1724256963,7568.47748336453,7.81609195402299
"420912009061",1798,159,326,"bg",0.4585964526,3920.65832565056,18.1312569521691
"420912009071",784,164,85,"bg",0.1182632022,6629.28100555018,10.8418367346939
"420912009072",922,171,99,"bg",0.1240334667,7433.47762930825,10.7375271149675
"420912009073",806,212,73,"bg",0.1278767061,6302.94620952862,9.05707196029777
"420912009081",1315,148,197,"bg",0.2551622931,5153.58278068399,14.9809885931559
"420912009082",887,161,142,"bg",0.1295824959,6845.06031342772,16.0090191657272
"420912010031",705,260,37,"bg",0.2335808475,3018.22691177623,5.24822695035461
"420912010032",1547,298,107,"bg",0.7350459831,2104.63023479925,6.91661279896574
"420912010033",2742,365,155,"bg",1.6957755243,1616.95929721115,5.65280816921955
"420912010041",2838,404,187,"bg",0.6012337617,4720.29380382017,6.58914728682171
"420912010042",2488,390,162,"bg",0.706813965,3520.02100015101,6.5112540192926
"420912010051",2189,190,261,"bg",1.0869599169,2013.8737095688,11.9232526267702
"420912010052",1117,165,125,"bg",1.024551099,1090.23356774517,11.1906893464637
"420912010061",2263,125,404,"bg",2.0400423615,1109.29069057961,17.8524083075563
"420912011001",380,134,29,"bg",0.0809014635,4697.07201279492,7.63157894736842
"420912011002",1353,228,128,"bg",0.2873132262,4709.14624396084,9.46045824094605
"420912011003",1512,240,124,"bg",0.2189557656,6905.50438741221,8.2010582010582
"420912012011",2347,346,199,"bg",1.7118098712,1371.06348052236,8.47890924584576
"420912012012",2172,568,125,"bg",1.4879653074,1459.71145240963,5.75506445672192
"420912012013",1616,392,116,"bg",2.0753125965,778.677873745561,7.17821782178218
"420912012031",2069,266,225,"bg",2.3378053842,885.01806608167,10.8748187530208
"420912012032",1186,202,121,"bg",0.6573213504,1804.29252644583,10.2023608768971
"420912012041",1157,121,208,"bg",0.6648808023,1740.16153872638,17.9775280898876
"420912012042",977,125,145,"bg",0.3704270427,2637.49642272,14.8413510747185
"420912013011",1718,295,145,"bg",0.20648628,8320.16538822822,8.44004656577416
"420912013012",680,221,69,"bg",0.1388180079,4898.49991573031,10.1470588235294
"420912013013",1169,283,83,"bg",0.0996315606,11733.2298416291,7.10008554319931
"420912013021",825,207,73,"bg",0.1093307787,7545.90802159904,8.84848484848485
"420912013022",1341,269,102,"bg",0.0898863966,14918.8314441787,7.60626398210291
"420912013023",774,290,61,"bg",0.2080773981,3719.76969660118,7.88113695090439
"420912014041",708,167,68,"bg",0.5330079612,1328.31036595781,9.6045197740113
"420912014042",2442,307,241,"bg",1.0528224993,2319.47930598333,9.86895986895987
"420912014043",1621,203,187,"bg",1.7877140424,906.744569631401,11.5360888340531
"420912014061",2062,261,202,"bg",0.6337634589,3253.57981916303,9.79631425800194
"420912014062",2585,275,253,"bg",1.6826033367,1536.30980256453,9.78723404255319
"420912014071",593,102,102,"bg",0.217447659,2727.09305185024,17.2006745362563
"420912014072",705,128,117,"bg",0.3460664493,2037.18101372157,16.5957446808511
"420912014073",1298,213,163,"bg",0.3914343576,3316.00937628067,12.557781201849
"420912014081",2002,256,183,"bg",0.75702627,2644.55816044534,9.14085914085914
"420912014082",998,153,101,"bg",0.8555601483,1166.48724462334,10.1202404809619
"420912014083",1329,190,132,"bg",0.7495768566,1773.00031117316,9.93227990970655
"420912014091",2993,243,314,"bg",1.6945705062,1766.22925340042,10.4911460073505
"420912014092",1457,213,143,"bg",0.6428495502,2266.47121328265,9.81468771448181
"420912014101",2534,177,258,"bg",0.9592187319,2641.73323114813,10.1815311760063
"420912014111",1149,145,128,"bg",0.4532532147,2535.00684106676,11.1401218450827
"420912014112",1705,186,182,"bg",0.4768894845,3575.25182545727,10.6744868035191
"420912015011",1183,226,112,"bg",0.6197889555,1908.7142316785,9.46745562130178
"420912015012",862,209,77,"bg",0.502601814,1715.07538570086,8.93271461716937
"420912015013",1585,311,180,"bg",0.6495178833,2440.27153178155,11.3564668769716
"420912015021",664,124,114,"bg",0.3691807119,1798.577169925,17.1686746987952
"420912015022",1218,125,216,"bg",1.0668556899,1141.67268500407,17.7339901477833
"420912016031",1088,191,121,"bg",0.1832168052,5938.3198981793,11.1213235294118
"420912016032",670,144,75,"bg",0.2945120607,2274.94927850335,11.1940298507463
"420912016033",555,235,44,"bg",0.1329739983,4173.74830489699,7.92792792792793
"420912016034",899,296,73,"bg",0.1910415078,4705.78362970814,8.12013348164627
"420912016035",1083,218,102,"bg",0.1321268949,8196.66579480027,9.41828254847645
"420912016041",1302,266,114,"bg",0.1902334005,6844.22397211997,8.75576036866359
"420912016042",1782,323,149,"bg",0.2170368486,8210.58733341745,8.36139169472503
"420912016051",951,185,87,"bg",0.1374110595,6920.84031271151,9.14826498422713
"420912016052",1161,218,138,"bg",0.224358849,5174.74574849508,11.8863049095607
"420912016053",825,228,78,"bg",0.1090805859,7563.21570142941,9.45454545454546
"420912016061",861,244,123,"bg",0.1484280369,5800.79086123115,14.2857142857143
"420912016062",1632,274,217,"bg",0.1595137401,10231.0935658388,13.296568627451
"420912016071",717,254,58,"bg",0.1170744003,6124.31067904432,8.08926080892608
"420912016072",1505,357,123,"bg",0.2324793042,6473.69453026778,8.17275747508306
"420912016073",469,120,45,"bg",0.1470739842,3188.87125109921,9.59488272921109
"420912016074",850,185,83,"bg",0.1506851775,5640.89988214003,9.76470588235294
"420912016081",1123,217,130,"bg",0.219799008,5109.21323175399,11.5761353517364
"420912016082",1355,310,128,"bg",1.2255462648,1105.62941515809,9.44649446494465
"420912016083",1308,338,104,"bg",0.2824626519,4630.7007004348,7.95107033639144
"420912016084",964,227,95,"bg",0.2141198631,4502.15120654073,9.85477178423237
"420912017031",1722,252,143,"bg",0.6628306113,2597.94881323098,8.30429732868757
"420912017032",1361,264,130,"bg",0.1923113907,7077.06389645489,9.55180014695077
"420912017041",2008,270,190,"bg",0.2909089755,6902.50273835226,9.46215139442231
"420912017042",1341,242,122,"bg",0.2464993674,5440.17623308513,9.09768829231916
"420912017051",1207,213,120,"bg",0.1855959534,6503.37455040655,9.94200497100249
"420912017052",2006,334,159,"bg",0.3765965346,5326.65549387135,7.92622133599202
"420912017053",1294,227,133,"bg",0.1632519603,7926.39792883394,10.2782071097372
"420912017061",1697,364,131,"bg",0.4745597571,3575.94586268807,7.71950500883913
"420912017062",1148,212,115,"bg",0.189706374,6051.45718509174,10.0174216027875
"420912017063",1854,288,178,"bg",0.3122367534,5937.80193975076,9.60086299892125
"420912018001",723,153,73,"bg",0.2764672911,2615.13757060862,10.0968188105118
"420912018002",972,230,74,"bg",0.171829944,5656.75561181583,7.61316872427984
"420912018003",1254,219,127,"bg",0.4719960531,2656.80187739689,10.1275917065391
"420912019011",748,165,81,"bg",0.2407171338,3107.38163167677,10.8288770053476
"420912019012",1613,287,162,"bg",0.5531341959,2916.10971072852,10.0433973961562
"420912019013",1698,267,187,"bg",0.9526160358,1782.46002186393,11.0129564193168
"420912019014",887,164,97,"bg",0.2043519192,4340.55135607456,10.9357384441939
"420912019021",1227,343,102,"bg",0.3903776019,3143.11065498658,8.31295843520782
"420912019022",1041,237,73,"bg",0.2209121343,4712.28075949108,7.01248799231508
"420912019023",1715,322,86,"bg",0.404134731,4243.63428442877,5.01457725947522
"420912019024",550,171,36,"bg",0.1047724821,5249.46998463827,6.54545454545455
"420912019025",962,249,67,"bg",0.5182960068,1856.08221436909,6.96465696465696
"420912020001",867,104,164,"bg",0.1033099353,8392.22285332319,18.9158016147636
"420912020002",1681,107,293,"bg",0.2443993695,6878.08648377057,17.4301011302796
"420912021001",916,307,53,"bg",0.1803893949,5077.90383413499,5.78602620087336
"420912021002",1004,242,71,"bg",0.1461539079,6869.4707820399,7.07171314741036
"420912021003",1648,329,92,"bg",0.1625430807,10138.8505305966,5.58252427184466
"420912021004",858,197,52,"bg",0.0905894847,9471.29794193431,6.06060606060606
"420912022011",1227,265,108,"bg",0.2114947692,5801.56192345205,8.80195599022005
"420912022012",1156,250,133,"bg",0.4494709791,2571.91243429047,11.5051903114187
"420912022013",1464,276,120,"bg",0.4453381647,3287.38948521562,8.19672131147541
"420912022014",912,226,79,"bg",0.1244570184,7327.83101929107,8.66228070175439
"420912022021",1033,206,166,"bg",0.3993810678,2586.50217370169,16.0696999031946
"420912022022",1076,189,137,"bg",0.1508820885,7131.39651430527,12.7323420074349
"420912022023",1008,143,158,"bg",0.2572653798,3918.13309969506,15.6746031746032
"420912023011",1240,229,110,"bg",0.2708051346,4578.93829019001,8.87096774193548
"420912023012",1309,218,137,"bg",0.3793556052,3450.58826614644,10.4660045836516
"420912023013",1198,237,107,"bg",0.2591568837,4622.68253459478,8.93155258764608
"420912023014",886,284,79,"bg",0.169065468,5240.57343277221,8.91647855530474
"420912023021",1314,127,186,"bg",0.4856141862,2705.85175915522,14.1552511415525
"420912023022",816,134,131,"bg",0.1864492344,4376.52641817445,16.0539215686275
"420912024011",1618,280,126,"bg",0.1415998584,11426.5650988815,7.78739184177998
"420912024012",2088,318,148,"bg",0.1322906013,15783.4341932196,7.08812260536398
"420912024021",552,121,61,"bg",0.2074990203,2660.25352409821,11.0507246376812
"420912024022",644,204,67,"bg",0.1234160928,5218.12014453921,10.4037267080745
"420912024023",1555,277,145,"bg",0.2586283128,6012.48944156589,9.32475884244373
"420912024024",970,262,60,"bg",0.1410156891,6878.66723334687,6.18556701030928
"420912024025",1047,196,112,"bg",0.3217803732,3253.7720979932,10.6972301814709
"420912025001",871,300,54,"bg",0.578014866,1506.88165864578,6.19977037887486
"420912025002",2078,478,103,"bg",0.5565303315,3733.84860156539,4.95668912415784
"420912025003",884,248,74,"bg",0.5182952346,1705.59160298326,8.3710407239819
"420912025004",1713,552,168,"bg",0.4049586684,4230.06132148769,9.80735551663748
"420912026021",1488,252,167,"bg",0.2987784657,4980.27860379363,11.2231182795699
"420912026022",1192,165,112,"bg",0.3290822964,3622.19424453974,9.39597315436242
"420912026031",656,206,63,"bg",0.0789794577,8305.95725906079,9.60365853658537
"420912026032",1528,276,164,"bg",0.3558579453,4293.84820595152,10.7329842931937
"420912026033",1107,286,96,"bg",0.1468172277,7539.98708014019,8.67208672086721
"420912026041",1487,160,223,"bg",0.3645872802,4078.5844179322,14.9966375252186
"420912026042",871,180,140,"bg",0.2811224988,3098.29346181096,16.0734787600459
"420912030001",1417,223,146,"bg",1.7903904876,791.447457866844,10.30345800988
"420912030002",1907,203,196,"bg",4.6741358664,407.989851922889,10.277923439958
"420912031031",1138,206,116,"bg",1.9126116009,594.997959577628,10.1933216168717
"420912031032",1802,158,188,"bg",0.9353596824,1926.53161549183,10.4328523862375
"420912031041",1894,248,198,"bg",0.7638428655,2479.56757278896,10.454065469905
"420912031042",940,142,93,"bg",0.5287280427,1777.85160628099,9.8936170212766
"420912031043",1262,223,137,"bg",0.3500687619,3605.00603695825,10.8557844690967
"420912031051",2564,343,161,"bg",0.6337962774,4045.46396283394,6.2792511700468
"420912031052",1593,272,108,"bg",0.4645713501,3428.96736885971,6.77966101694915
"420912031053",1181,414,58,"bg",1.8488664909,638.769757477246,4.91109229466554
"420912031061",1286,128,160,"bg",0.5006670669,2568.57317970318,12.4416796267496
"420912031062",649,146,94,"bg",0.1887106221,3439.12808287012,14.4838212634823
"420912032031",1986,294,204,"bg",0.6476414373,3066.51163069426,10.2719033232628
"420912032032",1106,262,96,"bg",0.7969165776,1387.84915647111,8.67992766726944
"420912032033",1197,269,123,"bg",0.5158018008,2320.65882310506,10.2756892230576
"420912032041",738,267,42,"bg",0.4657520439,1584.53410922326,5.69105691056911
"420912032042",986,342,63,"bg",0.3464193447,2846.26137392494,6.3894523326572
"420912032043",2858,410,166,"bg",1.5960694464,1790.64890092742,5.80825752274318
"420912032044",1822,265,138,"bg",0.7795648575,2337.20130207383,7.57409440175631
"420912032051",413,110,78,"bg",0.1762511751,2343.24678837276,18.8861985472155
"420912032052",762,130,144,"bg",0.3831374547,1988.84236101807,18.8976377952756
"420912032053",984,137,167,"bg",1.715156586,573.708551179478,16.9715447154472
"420912032071",1302,244,130,"bg",1.464774597,888.873962360231,9.98463901689708
"420912032072",1358,194,131,"bg",1.3647380175,995.062775848845,9.64653902798233
"420912032073",700,153,73,"bg",0.3985123428,1756.53279665495,10.4285714285714
"420912032081",833,201,87,"bg",1.2946187826,643.43265461287,10.4441776710684
"420912032082",2132,177,219,"bg",0.9002377098,2368.26337842885,10.2720450281426
"420912033021",1987,357,103,"bg",0.4084385877,4864.86845229095,5.18369401107197
"420912033022",1819,381,97,"bg",0.9183176145,1980.79615514116,5.33260032985157
"420912033023",2480,364,152,"bg",1.6067331423,1543.5046024195,6.12903225806452
"420912033031",1533,222,153,"bg",0.6488626716,2362.59545678571,9.98043052837573
"420912033032",2427,266,230,"bg",0.8818056819,2752.30705564362,9.47672023073754
"420912033041",1121,182,107,"bg",0.2512426059,4461.82285040533,9.54504906333631
"420912033042",2696,300,275,"bg",0.9208342143,2927.78000440551,10.200296735905
"420912034011",2700,374,174,"bg",0.8621721108,3131.62530564193,6.44444444444444
"420912034012",1660,370,87,"bg",0.3109174497,5339.03774651989,5.24096385542169
"420912034013",1610,293,93,"bg",0.18721989,8599.51365210181,5.77639751552795
"420912034021",1430,324,95,"bg",0.6713360082,2130.0808872656,6.64335664335664
"420912034022",2989,375,149,"bg",1.2064991796,2477.4156920612,4.98494479759117
"420912034023",2126,429,134,"bg",0.7250170356,2932.34489068328,6.30291627469426
"420912034031",1905,211,188,"bg",0.6621696081,2876.90642502624,9.86876640419947
"420912034032",679,153,75,"bg",0.5407087257,1255.75927986176,11.0456553755523
"420912034033",518,154,59,"bg",0.2141152299,2419.25808006243,11.3899613899614
"420912035001",3382,576,131,"bg",0.3314077767,10204.9506311419,3.87344766410408
"420912035002",1801,457,82,"bg",0.1873751022,9611.73591824197,4.55302609661299
"420912035003",976,500,45,"bg",0.1073566494,9091.19281809479,4.61065573770492
"420912035004",225,164,8,"bg",0.0470582541,4781.30785561804,3.55555555555556
"420912036011",474,290,44,"bg",0.0429177177,11044.3897159983,9.28270042194093
"420912036012",1000,367,58,"bg",0.0447582564,22342.2465581121,5.8
"420912036013",764,298,42,"bg",0.0554806395,13770.5694614425,5.49738219895288
"420912036014",762,298,33,"bg",0.0296968815,25659.2598788529,4.33070866141732
"420912036021",1144,299,85,"bg",0.1419203214,8060.86111357975,7.43006993006993
"420912036022",789,226,66,"bg",0.0715501215,11027.2349432698,8.36501901140684
"420912036023",1146,285,93,"bg",0.1259662833,9097.67256743376,8.1151832460733
"420912036024",1022,268,69,"bg",0.0888230772,11506.0188434904,6.75146771037182
"420912037001",1929,276,268,"bg",1.5828045948,1218.72276990941,13.8932089165371
"420912038011",1431,287,83,"bg",0.1038053016,13785.4230751544,5.80013976240391
"420912038012",887,340,74,"bg",0.0403038207,22007.8390731825,8.34272829763247
"420912038013",622,193,62,"bg",0.0644161518,9655.96333558069,9.96784565916399
"420912038014",883,210,78,"bg",0.1162203471,7597.63692015337,8.83352208380521
"420912038031",1143,407,66,"bg",0.0505845054,22595.8520491929,5.7742782152231
"420912038032",952,311,70,"bg",0.0444223494,21430.6540031852,7.35294117647059
"420912038033",890,315,73,"bg",0.0574640352,15487.9481905928,8.20224719101124
"420912038034",1152,302,87,"bg",0.0762091902,15116.2871167735,7.55208333333333
"420912038035",1508,386,95,"bg",0.0639068859,23596.8312140836,6.29973474801061
"420912038041",1560,351,108,"bg",0.1264879044,12333.1950782165,6.92307692307692
"420912038042",624,370,35,"bg",0.0596246508,10465.4700971431,5.60897435897436
"420912038043",1149,344,78,"bg",0.0461821932,24879.7192247682,6.78851174934726
"420912039011",566,230,36,"bg",0.0327212028,17297.6526400796,6.36042402826855
"420912039012",1100,303,46,"bg",0.0468335439,23487.4388824545,4.18181818181818
"420912039013",883,408,78,"bg",0.0570760047,15470.5993287579,8.83352208380521
"420912039014",739,313,34,"bg",0.0351729378,21010.4712947805,4.60081190798376
"420912039021",1981,441,106,"bg",0.1774569654,11163.2698977732,5.35083291267037
"420912039022",658,311,32,"bg",0.2164758453,3039.60009528139,4.86322188449848
"420912039023",467,211,27,"bg",0.1692164331,2759.77924510453,5.78158458244111
"420912040021",1190,193,127,"bg",0.6685055091,1780.09004234248,10.672268907563
"420912040022",1012,266,76,"bg",0.220300938,4593.71625553405,7.5098814229249
"420912040023",1280,278,116,"bg",1.9728528534,648.806624272083,9.0625
"420912040071",755,144,133,"bg",0.2289260259,3298.00859046844,17.6158940397351
"420912040072",1450,137,228,"bg",0.4160671515,3485.01436552364,15.7241379310345
"420912040081",1530,217,165,"bg",0.2873043459,5325.36323182712,10.7843137254902
"420912040082",1183,296,109,"bg",0.9040434975,1308.56535473283,9.21386306001691
"420912040091",1707,142,261,"bg",1.4924498589,1143.75701791291,15.2899824253076
"420912040101",1776,154,309,"bg",0.4860415989,3654.00822485032,17.3986486486486
"420912040102",830,119,140,"bg",0.5339203155,1554.53908739683,16.8674698795181
"420912041011",720,169,67,"bg",0.0995099391,7235.45815133556,9.30555555555556
"420912041012",1029,246,90,"bg",0.0944724924,10892.0594117828,8.7463556851312
"420912041013",511,154,51,"bg",0.0865748169,5902.40924898797,9.98043052837573
"420912041014",625,163,62,"bg",0.0550227249,11358.9430755364,9.92
"420912041015",995,172,102,"bg",0.1446747588,6877.49548195549,10.251256281407
"420912041021",2743,289,266,"bg",0.3292259256,8331.66463121336,9.69741159314619
"420912041022",1293,199,138,"bg",0.1882685376,6867.84959655415,10.6728538283063
"420912042001",515,72,157,"bg",0.3958274034,1301.07212278977,30.4854368932039
"420912042002",848,104,216,"bg",0.4627952901,1832.34362609171,25.4716981132075
"420912043001",1660,215,168,"bg",0.6347484,2615.2094278615,10.1204819277108
"420912043002",1110,174,147,"bg",0.1390404015,7983.291101184,13.2432432432432
"420912044001",673,190,63,"bg",0.110378268,6097.2147162157,9.36106983655275
"420912044002",1018,217,109,"bg",0.596590137,1706.36411308959,10.7072691552063
"420912044003",912,199,98,"bg",0.1389334518,6564.29382689533,10.7456140350877
"420912044004",520,128,62,"bg",0.0956999043,5433.6522466094,11.9230769230769
"420912045001",686,188,67,"bg",0.1901554083,3607.57554114752,9.7667638483965
"420912045002",1342,362,162,"bg",0.3835818558,3498.60135381304,12.0715350223547
"420912045003",987,176,98,"bg",0.1726430706,5716.99748255057,9.9290780141844
"420912045004",1727,242,187,"bg",0.3099900375,5571.14678241877,10.828025477707
"420912046001",1072,289,110,"bg",0.7441795647,1440.51254676975,10.2611940298507
"420912046002",1044,230,99,"bg",0.4666304214,2237.31662600942,9.48275862068965
"420912046003",582,136,72,"bg",0.2409511104,2415.42775641842,12.3711340206186
"420912046004",981,199,104,"bg",0.2136584736,4591.43970969565,10.6014271151886
"420912046005",763,144,91,"bg",0.2178731412,3502.0379097559,11.9266055045872
"420912047011",1034,161,94,"bg",0.8506281069,1215.57234191129,9.09090909090909
"420912047012",1013,156,107,"bg",0.3844374534,2635.0190155536,10.5626850937808
"420912047021",1068,144,136,"bg",0.4046775876,2639.13800201768,12.7340823970037
"420912047022",1519,224,156,"bg",0.5403384558,2811.20098652064,10.2699144173799
"420912047023",812,163,80,"bg",0.1120767219,7245.03702672981,9.85221674876847
"420912048001",1235,224,115,"bg",2.0560601061,600.663373768088,9.31174089068826
"420912048002",1939,269,194,"bg",2.2209236478,873.060180128539,10.0051572975761
"420912048003",1845,233,194,"bg",1.7749646343,1039.45733021752,10.5149051490515
"420912049001",1444,232,133,"bg",1.7366283792,831.496258667152,9.21052631578947
"420912049002",1743,194,246,"bg",1.1017938789,1581.96558664871,14.1135972461274
"420912049003",1034,272,145,"bg",0.3076896537,3360.52898615876,14.0232108317215
"420912049004",1058,217,110,"bg",0.8157389526,1296.98354679256,10.3969754253308
"420912050001",2514,196,409,"bg",0.5077612683,4951.14566027643,16.2688941925219
"420912051001",1123,171,195,"bg",0.5641812891,1990.49493787971,17.3642030276046
"420912051002",492,99,82,"bg",0.1698755058,2896.23861711557,16.6666666666667
"420912052001",1256,172,120,"bg",0.7030344321,1786.54123134234,9.55414012738854
"420912052002",926,181,86,"bg",0.2408557437,3844.62494344078,9.28725701943845
"420912052003",784,136,78,"bg",0.3083572206,2542.50572914912,9.94897959183673
"420912053001",774,140,119,"bg",0.1310176296,5907.60191863523,15.374677002584
"420912053002",1339,245,207,"bg",0.1244153196,10762.340235149,15.4592979835698
"420912054001",1401,315,82,"bg",0.5907920733,2371.39268334188,5.85296216987866
"420912054002",2070,397,126,"bg",0.4847265423,4270.44904571961,6.08695652173913
"420912054003",740,195,44,"bg",0.2488511025,2973.66574857751,5.94594594594595
"420912054004",1023,305,46,"bg",0.1325902149,7715.50148532115,4.49657869012708
"420912054005",970,233,60,"bg",0.3808965303,2546.62335526137,6.18556701030928
"420912055011",799,212,76,"bg",0.0866365929,9222.43099889954,9.51188986232791
"420912055012",636,126,72,"bg",0.1130952537,5623.57817143303,11.3207547169811
"420912055013",1119,300,105,"bg",0.114397569,9781.67639209186,9.38337801608579
"420912055014",1019,252,81,"bg",0.0615671199,16551.0422065399,7.94896957801766
"420912055021",928,158,91,"bg",0.3001869585,3091.40678408253,9.80603448275862
"420912055022",757,119,89,"bg",0.1333064304,5678.64579171869,11.7569352708058
"420912055023",1065,175,103,"bg",0.1536311205,6932.18923701074,9.67136150234742
"420912055024",886,140,101,"bg",0.2304410823,3844.80055013177,11.3995485327314
"420912055031",1900,218,198,"bg",0.575613324,3300.82699753489,10.4210526315789
"420912055032",1440,182,155,"bg",0.17347473,8300.92083152399,10.7638888888889
"420912055033",1438,194,152,"bg",0.1808071551,7953.22507676578,10.5702364394993
"420912056001",1631,210,148,"bg",0.18220059,8951.67243969957,9.07418761496015
"420912056002",696,145,75,"bg",0.0807172938,8622.68749649285,10.7758620689655
"420912056003",782,158,83,"bg",0.0828551295,9438.16037364349,10.613810741688
"420912056004",1196,175,116,"bg",0.1570859433,7613.666601065,9.69899665551839
"420912057001",565,210,30,"bg",0.1927959462,2930.5595430616,5.30973451327434
"420912057002",818,282,43,"bg",0.047370609,17268.0912757529,5.25672371638142
"420912057003",689,212,54,"bg",0.0752149827,9160.40894070431,7.83744557329463
"420912057004",1140,295,58,"bg",0.1377840321,8273.81796442579,5.08771929824561
"420912057005",1362,375,56,"bg",0.2059542342,6613.1196830718,4.11160058737151
"420912058011",827,200,60,"bg",4.5730992879,180.840158486864,7.25513905683192
"420912058012",2225,270,195,"bg",0.2673947133,8321.03212715238,8.76404494382022
"420912058051",1273,235,110,"bg",0.5552106417,2292.82348786075,8.64100549882168
"420912058052",976,195,100,"bg",0.2342464839,4166.5513340924,10.2459016393443
"420912058053",1077,205,98,"bg",0.2332669482,4617.02786575917,9.09935004642526
"420912058061",972,208,127,"bg",0.0859157442,11313.4095392029,13.0658436213992
"420912058062",1287,183,198,"bg",0.6532395012,1970.18091777332,15.3846153846154
"420912058071",1658,199,142,"bg",0.6350283225,2610.90716941999,8.56453558504222
"420912058081",656,152,66,"bg",0.1405967706,4665.82551790133,10.0609756097561
"420912058082",1788,259,163,"bg",0.5071709214,3525.43871218875,9.11633109619687
